EV_EBITDA,PBR,PER,ROE,매출액,배당수익율,부채비율,상세구분,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
15.45,3.72,44.84,8.78,27869.0,0.49,"
											
											
												
				434.84
			
											
										",우주항공과국방,"1,159",4.16,KOSPI,운수장비,한국항공우주,"""047810""",4.00,"
															54,500"
9.46,1.55,5.16,30.32,703656.0,0.25,"
											
											
												
				1,457.41
			
											
										",증권,"16,404",2.33,KOSPI,기타금융업,메리츠금융지주,"""138040""",4.00,"
															42,050"
13.98,1.78,59.44,3.58,7294.0,0.58,"
											
											
												
				22.12
			
											
										",전자장비와기기,490,6.72,KOSPI,전기전자,롯데에너지머티리얼즈,"""020150""",4.00,"
															56,500"
4.20,0.47,24.57,1.99,82076.0,1.42,"
											
											
												
				102.12
			
											
										",자동차부품,435,0.53,KOSPI,운수장비,현대위아,"""011210""",3.75,"
															59,100"
6.55,2.01,11.9,18.80,3393.0,1.35,"
											
											
												
				31.76
			
											
										",반도체와반도체장비,534,15.73,KOSDAQ,반도체,티에스이,"""131290""",4.00,"
															53,600"
8.31,0.89,16.05,5.52,1099.0,1.78,"
											
											
												
				53.34
			
											
										",기계,58,5.32,KOSDAQ,"기계,장비",디케이락,"""105740""",4.00,"
															10,990"
8.32,1.32,12.42,12.65,1977.0,0.66,"
											
											
												
				38.65
			
											
										",핸드셋,246,12.45,KOSDAQ,"의료,정밀기기",하이비젼시스템,"""126700""",4.00,"
															19,970"
17.35,4.49,47.64,9.89,13315.0,0.16,"
											
											
												
				90.70
			
											
										",제약,"1,016",7.63,KOSPI,의약품,한미약품,"""128940""",4.00,"
															314,000"
12.37,2.38,19.75,13.20,1269.0,2.13,"
											
											
												
				39.45
			
											
										",건강관리장비와용품,242,19.04,KOSDAQ,"의료,정밀기기",인터로조,"""119610""",4.00,"
															36,150"
8.43,0.35,122.09,0.31,12771.0,6.5,"
											
											
												
				126.81
			
											
										",자동차부품,25,0.19,KOSPI,기타금융업,HL홀딩스,"""060980""",4.00,"
															36,100"
72.06,4.97,151.14,3.40,5053.0,0.52,"
											
											
												
				50.25
			
											
										",전기유틸리티,180,3.55,KOSPI,서비스업,한전기술,"""052690""",4.00,"
															71,000"
11.19,2.62,21.39,13.11,1410.0,1.57,"
											
											
												
				27.72
			
											
										",전기제품,231,16.39,KOSDAQ,IT부품,비츠로셀,"""082920""",4.00,"
															22,950"
47.81,6.56,73.7,9.57,1235.0,0.57,"
											
											
												
				19.10
			
											
										",반도체와반도체장비,175,14.14,KOSDAQ,반도체,에스앤에스텍,"""101490""",4.00,"
															60,000"
16.75,1.25,40.76,3.29,82201.0,0.51,"
											
											
												
				44.56
			
											
										",양방향미디어와서비스,"6,732",8.19,KOSPI,서비스업,NAVER,"""035420""",3.95,"
															188,900"
6.93,4.12,12.17,28.58,471.0,6.48,"
											
											
												
				22.31
			
											
										",상업서비스와공급품,157,33.23,KOSDAQ,기타서비스,이크레더블,"""092130""",4.00,"
															15,830"
4.03,1.7,7.4,25.85,195894.0,1.64,"
											
											
												
				129.59
			
											
										",전자장비와기기,"9,798",5.00,KOSPI,전기전자,LG이노텍,"""011070""",3.95,"
															306,500"
29.89,3.84,48.27,8.95,1951.0,0.75,"
											
											
												
				37.52
			
											
										",생물공학,366,18.76,KOSDAQ,제약,메디톡스,"""086900""",4.00,"
															240,000"
14.96,3.04,24.21,13.42,2754.0,1.1,"
											
											
												
				28.35
			
											
										",전자장비와기기,393,14.27,KOSDAQ,"기계,장비",고영,"""098460""",4.00,"
															13,850"
30.66,2.64,81.8,3.26,1638.0,,"
											
											
												
				150.47
			
											
										",게임엔터테인먼트,32,1.95,KOSDAQ,디지털컨텐츠,조이시티,"""067000""",4.00,"
															3,815"
9.15,1.32,8.63,16.03,1421.0,1.34,"
											
											
												
				123.67
			
											
										",기계,149,10.50,KOSDAQ,"기계,장비",비엠티,"""086670""",4.00,"
															15,390"
4.47,0.65,7.52,9.26,300795.0,1.45,"
											
											
												
				160.33
			
											
										",식품,"8,027",2.67,KOSPI,음식료품,CJ제일제당,"""097950""",4.00,"
															273,500"
29.21,14.92,534.53,2.94,56397.0,0.47,"
											
											
												
				111.98
			
											
										",화학,"2,206",3.91,KOSDAQ,금융,에코프로,"""086520""",2.50,"
															758,000"
50.02,0.72,26.61,2.89,7171.0,2.18,"
											
											
												
				43.23
			
											
										",게임엔터테인먼트,-93,-1.30,KOSDAQ,디지털컨텐츠,컴투스,"""078340""",3.78,"
															69,000"
21.36,2.11,77.4,2.88,2946.0,,"
											
											
												
				22.09
			
											
										",게임엔터테인먼트,132,4.48,KOSDAQ,디지털컨텐츠,네오위즈,"""095660""",4.00,"
															45,900"
11.78,3.17,20.14,17.91,1789.0,1.91,"
											
											
												
				33.73
			
											
										",반도체와반도체장비,439,24.56,KOSDAQ,반도체,ISC,"""095340""",4.00,"
															51,000"
4.32,0.88,106.06,0.84,9333.0,4.58,"
											
											
												
				116.70
			
											
										",교육서비스,31,0.33,KOSPI,서비스업,웅진씽크빅,"""095720""",4.00,"
															2,780"
6.89,1.3,12.48,11.06,6616.0,1.08,"
											
											
												
				44.68
			
											
										",제약,548,8.28,KOSDAQ,제약,동국제약,"""086450""",4.00,"
															14,590"
10.72,2.06,16.33,13.58,4158.0,0.7,"
											
											
												
				57.49
			
											
										",핸드셋,329,7.92,KOSDAQ,IT부품,이엠텍,"""091120""",4.00,"
															32,550"
9.31,3.35,12.42,31.60,6106.0,0.19,"
											
											
												
				124.84
			
											
										",화학,"1,124",18.41,KOSPI,화학,후성,"""093370""",4.00,"
															13,000"
4.60,1.15,26.3,5.04,2889.0,2.4,"
											
											
												
				183.25
			
											
										",IT서비스,87,3.00,KOSDAQ,사업지원,한국전자금융,"""063570""",4.00,"
															6,590"
14.25,5.83,21.36,32.06,2642.0,1.63,"
											
											
												
				35.24
			
											
										",건강관리장비와용품,452,17.11,KOSDAQ,"의료,정밀기기",루트로닉,"""085370""",4.00,"
															36,350"
11.33,1.45,51.91,2.81,41349.0,0.49,"
											
											
												
				21.39
			
											
										",화장품,"1,293",3.13,KOSPI,화학,아모레퍼시픽,"""090430""",3.93,"
															101,100"
10.43,2.57,63.34,4.23,6210.0,1.51,"
											
											
												
				215.38
			
											
										",화학,62,1.00,KOSDAQ,화학,켐트로닉스,"""089010""",4.00,"
															25,600"
11.67,2.11,22.25,10.45,1420.0,1.47,"
											
											
												
				46.54
			
											
										",건강관리장비와용품,158,11.10,KOSDAQ,"기계,장비",제이브이엠,"""054950""",4.00,"
															29,000"
6.78,2.35,10.66,24.75,2603.0,,"
											
											
												
				162.28
			
											
										",전자장비와기기,144,5.54,KOSDAQ,IT부품,뉴프렉스,"""085670""",4.00,"
															6,350"
8.38,2.18,19.24,12.28,3106.0,1.22,"
											
											
												
				25.18
			
											
										",반도체와반도체장비,426,13.71,KOSDAQ,반도체,유진테크,"""084370""",4.00,"
															31,850"
4.85,1.45,6.58,24.70,3951.0,0.3,"
											
											
												
				40.63
			
											
										",건강관리장비와용품,786,19.90,KOSDAQ,"의료,정밀기기",바텍,"""043150""",4.00,"
															34,050"
100.62,1.11,53.87,2.19,1715.0,,"
											
											
												
				19.54
			
											
										",반도체와반도체장비,61,3.56,KOSDAQ,일반전기전자,덕산하이메탈,"""077360""",4.00,"
															7,220"
8.08,3.77,351.35,1.05,8944.0,0.54,"
											
											
												
				188.61
			
											
										",반도체와반도체장비,582,6.51,KOSDAQ,반도체,하나마이크론,"""067310""",4.00,"
															20,750"
7.12,1.3,12.13,12.27,3742.0,0.88,"
											
											
												
				53.02
			
											
										",반도체와반도체장비,221,5.90,KOSDAQ,반도체,엘오티베큠,"""083310""",4.00,"
															16,780"
23.65,7.57,32.5,25.04,3276.0,1.74,"
											
											
												
				16.75
			
											
										",반도체와반도체장비,923,28.16,KOSPI,기계,한미반도체,"""042700""",3.78,"
															30,350"
7.39,1.37,13.3,10.78,1329.0,1.03,"
											
											
												
				41.68
			
											
										",통신장비,135,10.12,KOSDAQ,통신장비,이노와이어리스,"""073490""",4.00,"
															26,550"
9.16,1.45,11.2,14.06,2798.0,0.86,"
											
											
												
				89.77
			
											
										",통신장비,298,10.67,KOSDAQ,통신장비,쏠리드,"""050890""",4.00,"
															5,460"
13.51,1.56,5.8,33.27,1504.0,1.18,"
											
											
												
				82.81
			
											
										",반도체와반도체장비,459,30.52,KOSDAQ,반도체,텔레칩스,"""054450""",4.00,"
															19,430"
10.07,1.75,17.29,10.75,7934.0,1.54,"
											
											
												
				192.72
			
											
										",가정용기기와용품,239,3.02,KOSDAQ,일반전기전자,신성델타테크,"""065350""",4.00,"
															10,650"
1.84,0.46,22.67,3.50,426.0,6.86,"
											
											
												
				18.43
			
											
										",소프트웨어,39,9.09,KOSPI,서비스업,텔코웨어,"""078000""",4.00,"
															9,040"
85.68,12.28,1533.22,0.80,1741.0,0.14,"
											
											
												
				171.68
			
											
										",전자장비와기기,8,0.46,KOSDAQ,IT부품,대주전자재료,"""078600""",4.00,"
															98,900"
5.69,3.3,14.03,26.52,3150.0,1.03,"
											
											
												
				92.86
			
											
										",양방향미디어와서비스,595,18.89,KOSDAQ,소프트웨어,아프리카TV,"""067160""",3.90,"
															72,900"
12.96,2.29,15.49,17.88,1094.0,1.95,"
											
											
												
				61.92
			
											
										",건강관리장비와용품,166,15.20,KOSDAQ,"의료,정밀기기",휴비츠,"""065510""",4.00,"
															22,250"
8.59,1.01,31.55,3.47,12707.0,1.51,"
											
											
												
				22.03
			
											
										","호텔,레스토랑,레저","1,156",9.10,KOSPI,서비스업,강원랜드,"""035250""",4.00,"
															17,050"
12.49,6.59,14.29,58.92,6429.0,1.78,"
											
											
												
				145.59
			
											
										",전자장비와기기,"1,025",15.94,KOSPI,전기전자,이수페타시스,"""007660""",4.00,"
															23,150"
7.29,3.06,13.58,24.87,3196.0,1.8,"
											
											
												
				15.27
			
											
										",반도체와반도체장비,941,29.43,KOSDAQ,반도체,티씨케이,"""064760""",4.00,"
															109,400"
7.24,1.92,15.19,13.73,25718.0,1.49,"
											
											
												
				38.74
			
											
										",게임엔터테인먼트,"4,360",16.95,KOSPI,서비스업,엔씨소프트,"""036570""",3.94,"
															301,500"
33.40,6.59,33.69,28.26,38873.0,0.29,"
											
											
												
				135.26
			
											
										",전기제품,"2,710",6.97,KOSDAQ,일반전기전자,엘앤에프,"""066970""",4.00,"
															253,500"
19.92,0.9,51.67,1.95,5876.0,,"
											
											
												
				108.38
			
											
										","호텔,레스토랑,레저",158,2.69,KOSDAQ,"오락,문화",파라다이스,"""034230""",4.00,"
															14,400"
11.42,1.87,28.2,7.17,12801.0,0.38,"
											
											
												
				110.91
			
											
										",제약,392,3.06,KOSPI,의약품,대웅제약,"""069620""",4.00,"
															102,800"
22.37,3.14,34.08,9.68,4405.0,1.16,"
											
											
												
				65.97
			
											
										",전기제품,197,4.47,KOSDAQ,IT부품,에스피지,"""058610""",4.00,"
															30,250"
7.32,2.03,14.16,15.76,7832.0,0.64,"
											
											
												
				171.18
			
											
										",반도체와반도체장비,582,7.44,KOSDAQ,비금속,원익QnC,"""074600""",4.00,"
															29,000"
7.98,2.02,19.56,11.06,3639.0,2.16,"
											
											
												
				50.32
			
											
										",핸드셋,250,6.87,KOSDAQ,IT부품,KH바텍,"""060720""",4.00,"
															20,500"
4.46,1.48,7.15,23.01,9979.0,1.33,"
											
											
												
				133.43
			
											
										",핸드셋,547,5.48,KOSDAQ,IT부품,이랜텍,"""054210""",4.00,"
															13,440"
4.09,1.17,18.64,6.61,834673.0,0.81,"
											
											
												
				145.23
			
											
										",전자제품,"18,631",2.23,KOSPI,전기전자,LG전자,"""066570""",4.00,"
															123,300"
11.90,4.26,18.45,25.11,3224.0,1.93,"
											
											
												
				7.77
			
											
										",반도체와반도체장비,"1,144",35.47,KOSDAQ,반도체,리노공업,"""058470""",4.00,"
															138,400"
3.12,1.94,11.47,19.35,8228.0,1.49,"
											
											
												
				135.80
			
											
										",IT서비스,349,4.24,KOSDAQ,소프트웨어,NHN KCP,"""060250""",4.00,"
															9,970"
43.95,14.46,69.07,24.67,3459.0,0.54,"
											
											
												
				35.02
			
											
										",방송과엔터테인먼트,675,19.52,KOSDAQ,"오락,문화",JYP Ent.,"""035900""",3.94,"
															131,300"
45.55,0.25,27.1,0.99,18931.0,2.22,"
											
											
												
				165.86
			
											
										",건설,44,0.23,KOSDAQ,종합건설,KCC건설,"""021320""",3.00,"
															5,620"
13.74,1.69,26.7,6.69,1567.0,,"
											
											
												
				55.19
			
											
										",제약,124,7.89,KOSDAQ,제약,바이넥스,"""053030""",4.00,"
															10,460"
4.29,1.1,6.88,17.73,27477.0,1.09,"
											
											
												
				267.46
			
											
										",식품과기본식료품소매,522,1.90,KOSDAQ,도매,CJ프레시웨이,"""051500""",4.20,"
															28,450"
8.33,2.01,21.43,10.04,6994.0,,"
											
											
												
				39.46
			
											
										",반도체와반도체장비,454,6.50,KOSDAQ,반도체,SFA반도체,"""036540""",4.00,"
															5,590"
7.90,1.55,36.96,4.41,71858.0,0.55,"
											
											
												
				33.54
			
											
										",화장품,"2,583",3.60,KOSPI,화학,LG생활건강,"""051900""",3.80,"
															493,500"
9.44,1.76,30.08,6.94,518649.0,1.67,"
											
											
												
				81.36
			
											
										",화학,"21,955",4.23,KOSPI,화학,LG화학,"""051910""",4.00,"
															709,000"
10.62,0.85,10.42,8.66,2440.0,0.75,"
											
											
												
				11.74
			
											
										",기계,392,16.08,KOSDAQ,금속,성광벤드,"""014620""",4.00,"
															14,300"
6.96,1.77,11.86,16.95,1600.0,1.49,"
											
											
												
				12.32
			
											
										",건강관리장비와용품,338,21.14,KOSDAQ,"의료,정밀기기",인바디,"""041830""",4.00,"
															29,300"
11.05,2.38,16.86,15.14,4472.0,1.5,"
											
											
												
				14.24
			
											
										",반도체와반도체장비,772,17.27,KOSDAQ,반도체,이오테크닉스,"""039030""",4.00,"
															104,700"
14.66,3.77,33.01,12.19,8508.0,1.56,"
											
											
												
				65.10
			
											
										",방송과엔터테인먼트,820,9.64,KOSDAQ,"오락,문화",에스엠,"""041510""",3.92,"
															111,000"
20.77,7.65,24.08,37.70,1174.0,,"
											
											
												
				64.87
			
											
										","섬유,의류,신발,호화품",151,12.85,KOSDAQ,도매,감성코퍼레이션,"""036620""",4.00,"
															4,345"
5.51,1.76,8.08,24.86,4379.0,1.82,"
											
											
												
				71.90
			
											
										",반도체와반도체장비,"1,062",24.24,KOSDAQ,반도체,주성엔지니어링,"""036930""",4.00,"
															17,780"
7.27,2.67,11.65,25.51,14572.0,0.43,"
											
											
												
				96.11
			
											
										",반도체와반도체장비,"1,562",10.72,KOSDAQ,반도체,동진쎄미켐,"""005290""",3.00,"
															36,150"
6.02,1.16,9.52,13.59,4789.0,1.87,"
											
											
												
				82.32
			
											
										",제약,307,6.40,KOSPI,의약품,대원제약,"""003220""",4.00,"
															13,920"
5.42,1.24,13.16,10.24,2532.0,1.78,"
											
											
												
				17.70
			
											
										",반도체와반도체장비,196,7.74,KOSDAQ,반도체,유니셈,"""036200""",4.00,"
															8,410"
19.01,2.4,43.36,5.79,4342.0,3.23,"
											
											
												
				131.48
			
											
										",화학,84,1.94,KOSDAQ,화학,동성화인텍,"""033500""",4.00,"
															12,360"
4.82,1.23,37.09,3.55,446216.0,1.6,"
											
											
												
				64.12
			
											
										",반도체와반도체장비,"22,417",5.02,KOSPI,전기전자,SK하이닉스,"""000660""",4.00,"
															113,600"
4.88,2.04,8.25,28.32,100543.0,,"
											
											
												
				204.56
			
											
										",건설,"5,953",5.92,KOSPI,서비스업,삼성엔지니어링,"""028050""",4.00,"
															28,000"
21.66,2.06,12.84,16.30,6641.0,,"
											
											
												
				173.50
			
											
										",반도체와반도체장비,343,5.16,KOSPI,전기전자,신성이엔지,"""011930""",4.00,"
															2,130"
9.45,2.17,237.93,0.89,86277.0,4.45,"
											
											
												
				283.94
			
											
										",자동차부품,267,0.31,KOSPI,기계,한온시스템,"""018880""",3.65,"
															9,110"
5.35,0.67,11.39,7.36,1989.0,1.7,"
											
											
												
				10.62
			
											
										",제약,237,11.93,KOSPI,의약품,환인제약,"""016580""",4.00,"
															14,650"
7.26,1.25,20.31,7.02,3253.0,,"
											
											
												
				239.73
			
											
										","호텔,레스토랑,레저",340,10.45,KOSDAQ,"숙박,음식",아난티,"""025980""",4.00,"
															7,320"
32.13,0.64,26.91,2.48,1353.0,0.63,"
											
											
												
				152.90
			
											
										","호텔,레스토랑,레저",254,18.78,KOSDAQ,"숙박,음식",서부T&D,"""006730""",4.00,"
															7,300"
10.47,1.14,21.8,5.93,11004.0,,"
											
											
												
				139.34
			
											
										",건축자재,433,3.94,KOSDAQ,"종이,목재",동화기업,"""025900""",4.00,"
															41,400"
13.27,1.25,25.49,5.11,3693.0,1.18,"
											
											
												
				44.82
			
											
										",조선,203,5.49,KOSPI,기계,한국카본,"""017960""",4.25,"
															11,750"
6.55,0.77,5.58,16.53,31833.0,1.89,"
											
											
												
				83.30
			
											
										",식품,"2,785",8.75,KOSPI,음식료품,오뚜기,"""007310""",4.00,"
															408,000"
8.91,1.41,24.75,5.95,33771.0,1.95,"
											
											
												
				114.47
			
											
										",전기장비,912,2.70,KOSPI,전기전자,LS ELECTRIC,"""010120""",4.00,"
															74,500"
8.91,1.51,15.27,10.40,14370.0,1.48,"
											
											
												
				98.96
			
											
										",포장재,723,5.03,KOSPI,화학,동원시스템즈,"""014820""",4.00,"
															37,600"
6.80,0.96,13.22,7.81,2497.0,1.06,"
											
											
												
				13.31
			
											
										",기계,368,14.73,KOSDAQ,금속,태광,"""023160""",4.00,"
															17,850"
53.37,0.42,99.68,0.43,222761.0,1.87,"
											
											
												
				55.14
			
											
										",화학,278,0.13,KOSPI,화학,롯데케미칼,"""011170""",3.90,"
															170,400"
10.66,1.87,23.38,8.41,1647.0,0.69,"
											
											
												
				26.04
			
											
										",전기제품,94,5.68,KOSDAQ,일반전기전자,아비코전자,"""036010""",4.00,"
															16,460"
6.72,0.7,9.09,8.40,6350.0,1.19,"
											
											
												
				97.23
			
											
										",제약,406,6.39,KOSPI,화학,서흥,"""008490""",4.00,"
															26,700"
222.24,6.15,4237.85,0.15,1100.0,,"
											
											
												
				26.86
			
											
										",제약,3,0.23,KOSPI,의약품,한올바이오파마,"""009420""",4.00,"
															20,400"
5.71,1.43,7.29,23.00,16903.0,1.39,"
											
											
												
				181.51
			
											
										",자동차부품,742,4.39,KOSPI,운수장비,화신,"""010690""",4.00,"
															15,500"
11.89,0.94,19.52,5.03,17113.0,1.35,"
											
											
												
				61.21
			
											
										",제약,694,4.06,KOSPI,의약품,녹십자,"""006280""",3.90,"
															109,300"
11.49,3.26,16.7,21.36,8855.0,1.13,"
											
											
												
				47.02
			
											
										",화학,"1,670",18.86,KOSPI,화학,한솔케미칼,"""014680""",4.00,"
															228,500"
8.08,1.06,13.63,8.46,7605.0,1.1,"
											
											
												
				72.80
			
											
										",제약,419,5.51,KOSPI,의약품,보령,"""003850""",3.50,"
															8,310"
14.25,2.03,39.72,5.15,3043.0,0.33,"
											
											
												
				89.94
			
											
										",소프트웨어,231,7.58,KOSPI,서비스업,더존비즈온,"""012510""",3.50,"
															30,050"
39.88,5.65,41.32,15.16,602.0,,"
											
											
												
				41.38
			
											
										",화학,109,18.09,KOSPI,의약품,파미셀,"""005690""",4.00,"
															7,500"
133.72,25.49,229.35,12.13,4856.0,,"
											
											
												
				79.66
			
											
										",화학,277,5.70,KOSPI,화학,코스모신소재,"""005070""",4.00,"
															209,000"
11.32,2.37,33.88,6.98,65396.0,1.36,"
											
											
												
				286.29
			
											
										",우주항공과국방,"1,520",2.33,KOSPI,운수장비,한화에어로스페이스,"""012450""",4.00,"
															134,400"
4.27,0.43,4.33,10.33,78128.0,1.7,"
											
											
												
				129.51
			
											
										",백화점과일반상점,"5,476",7.01,KOSPI,유통업,신세계,"""004170""",4.00,"
															178,400"
1.88,0.56,10.56,5.49,212391.0,1.72,"
											
											
												
				110.71
			
											
										",건설,"4,709",2.22,KOSPI,건설업,현대건설,"""000720""",4.00,"
															38,400"
15.17,2.77,24.62,12.52,201241.0,0.17,"
											
											
												
				75.74
			
											
										",전기제품,"20,394",10.13,KOSPI,전기전자,삼성SDI,"""006400""",4.00,"
															683,000"
5.15,1.43,11.27,13.76,94246.0,1.61,"
											
											
												
				42.94
			
											
										",전자장비와기기,"9,935",10.54,KOSPI,전기전자,삼성전기,"""009150""",4.00,"
															142,400"
-1.32,0.31,5.67,5.67,19624.0,1.68,"
											
											
												
				74.91
			
											
										",건설,554,2.82,KOSPI,건설업,DL건설,"""001880""",4.00,"
															13,490"
9.73,0.78,11.94,6.98,7479.0,1.07,"
											
											
												
				111.97
			
											
										",화학,110,1.47,KOSPI,비금속광물,한국석유,"""004090""",4.00,"
															10,470"
8.51,1.02,21.19,5.17,31291.0,1.4,"
											
											
												
				31.07
			
											
										",식품,"1,160",3.71,KOSPI,음식료품,농심,"""004370""",4.00,"
															404,500"
58.23,0.44,222.88,0.20,9090.0,2.64,"
											
											
												
				72.36
			
											
										",제약,-227,-2.49,KOSPI,의약품,종근당홀딩스,"""001630""",4.00,"
															47,800"
8.12,2.04,15.88,13.69,2635.0,1.67,"
											
											
												
				27.51
			
											
										",전기제품,293,11.13,KOSPI,전기전자,삼화콘덴서,"""001820""",4.00,"
															44,500"
7.77,2.35,17.79,14.45,6844.0,1.98,"
											
											
												
				178.16
			
											
										",제약,299,4.36,KOSPI,의약품,JW중외제약,"""001060""",4.00,"
															23,400"
4.68,0.24,2.7,9.96,44295.0,1.65,"
											
											
												
				33.35
			
											
										",핸드셋,"4,156",9.38,KOSPI,철강금속,영풍,"""000670""",4.00,"
															539,000"
8.31,0.24,16.05,1.52,51708.0,1.69,"
											
											
												
				155.76
			
											
										",화학,887,1.71,KOSPI,화학,DL,"""000210""",4.00,"
															43,000"
8.24,1.75,10.05,18.92,9090.0,1.1,"
											
											
												
				103.39
			
											
										",식품,803,8.83,KOSPI,음식료품,삼양식품,"""003230""",4.00,"
															106,500"
2.98,3.69,1.99,27.68,84738.0,,"
											
											
												
				7,523.55
			
											
										",손해보험,"2,192",2.59,KOSPI,보험업,한화손해보험,"""000370""",4.00,"
															3,965"
6.62,0.81,7.73,11.11,14637.0,0.77,"
											
											
												
				263.09
			
											
										",기계,385,2.63,KOSPI,기계,대동,"""000490""",4.00,"
															12,060"
4.82,0.83,14.92,5.73,3404.0,1.94,"
											
											
												
				21.78
			
											
										",제약,216,6.34,KOSPI,의약품,동화약품,"""000020""",4.00,"
															10,890"
9.08,1.76,21.96,7.87,19650.0,7.64,"
											
											
												
				143.19
			
											
										",건축자재,"1,278",6.50,KOSPI,비금속광물,쌍용C&E,"""003410""",4.00,"
															5,570"
7.62,0.92,23.2,4.21,136539.0,,"
											
											
												
				140.80
			
											
										",에너지장비및서비스,"3,660",2.68,KOSPI,화학,한화솔루션,"""009830""",3.95,"
															43,250"
13.63,0.5,86.59,0.60,37193.0,6.71,"
											
											
												
				81.80
			
											
										",복합기업,248,0.67,KOSPI,기타금융업,효성,"""004800""",4.00,"
															64,300"
6.24,0.29,52.88,0.67,67748.0,3.91,"
											
											
												
				136.32
			
											
										",건축자재,287,0.42,KOSPI,화학,KCC,"""002380""",4.00,"
															201,500"
6.35,0.94,10.16,9.11,28417.0,1.88,"
											
											
												
				161.72
			
											
										",음료,"1,311",4.61,KOSPI,음식료품,롯데칠성,"""005300""",4.00,"
															129,800"
1.89,0.72,41.41,1.87,44950.0,0.59,"
											
											
												
				17.10
			
											
										",화장품,"1,492",3.32,KOSPI,화학,아모레G,"""002790""",4.00,"
															26,850"
9.20,0.55,48.84,1.15,10149.0,1.48,"
											
											
												
				73.38
			
											
										",제약,78,0.77,KOSPI,기타금융업,동아쏘시오홀딩스,"""000640""",4.00,"
															85,800"
4.79,0.43,9.62,5.09,121307.0,0.53,"
											
											
												
				140.27
			
											
										",항공화물운송과물류,"1,968",1.62,KOSPI,운수창고업,CJ대한통운,"""000120""",3.90,"
															76,600"
11.98,0.73,10.71,9.37,9137.0,1.63,"
											
											
												
				61.55
			
											
										","섬유,의류,신발,호화품",575,6.29,KOSPI,유통업,DI동일,"""001530""",4.00,"
															22,150"
53.78,2.09,47.36,4.86,17758.0,0.67,"
											
											
												
				23.16
			
											
										",제약,906,5.10,KOSPI,의약품,유한양행,"""000100""",4.00,"
															57,900"
